id,name
44,Pizza
45,Italian
46,Bar
47,mediterranean
48,Taco Place
49,Mexican Restaurant
50,Food Truck
51,Street Food Gathering
52,Flea Market
53,Burrito Place
54,Food Stand
55,Pizza Place
56,Italian Restaurant
57,Café
58,Fried Chicken Joint
59,American Restaurant
60,Deli / Bodega
61,Sandwich Place
62,Convenience Store
63,Indian Restaurant
64,Vegetarian / Vegan Restaurant
65,Restaurant
66,Food
67,Food Service
68,Ice Cream Shop
69,Dessert Shop
70,Moving Target
